Raw,StoreCode,StoreName
"5864 PEPHOME CT KENILWORTH CENTRE SHOP 105 KENILWORTH CENTRE, DONCASTER ROAD KENILWORTH KENILWORTH WESTERN CAPE",5864,PEPHOME CT
"5910 PEPHOME MOUNT FRERE KWABHACA SHOP L25 KWABHACA MALL, C/O N2 & NGCINGWANA STREET MOUNT FRERE MOUNT FRERE EASTERN CAPE",5910,PEPHOME MOUNT
"5914 PEPHOME PTA NKOMO VILLAGE SHOP 3215D08 NKOMO VILLAGE, C/O TLOU & WF NKOMO STREET PRETORIA PRETORIA GAUTENG",5914,PEPHOME PTA
"6123 PEP ESIKHAWINI MALL SHOP 27 ESIKHAWINI MALL, MDLEBENTSHONA STREET ESIKHAWINI ESIKHAWINI KWAZULU-NATAL",6123,PEP ESIKHAWINI
"6125 PEP LENASIA SIGNET TERRACE SHOP 17 SIGNET TERRACE, 17 ROBIN AVENUE LENASIA LENASIA GAUTENG",6125,PEP LENASIA
"6126 PEP TEMBISA PLAZA SHOP 38 TEMBISA PLAZA , ANDREW MAPHETO STREET TEMBISA TEMBISA GAUTENG",6126,PEP TEMBISA
"6136 PEP CPT BRACKENFELL CAPE GATE SHOP L67A CAPE GATE CENTRE, C/O DE BRON ROAD & OKAVONGO DRIVE BRACKENFELL CAPE TOWN WESTERN CAPE",6136,PEP CPT
"6137 PEP RUSTENBURG WATERFALL MALL SHOP 108 & 109 RUSTENBURG WATERFALL MALL, 108 109 CHUCHU AVENUE CASHAN RUSTENBURG NORTH WEST",6137,PEP RUSTENBURG
"6139 PEP EMPANGENI MAXWELL STREET SHOP 1 EMPANGENI SHOPPING CENTRE, MAXWELL STREET EMPANGENI EMPANGENI KWAZULU-NATAL",6139,PEP EMPANGENI
"6140 PEP SOWETO PROTEA GARDENS SHOP 19, PROTEA GARDENS , CHRIS HANI ROAD TSHIAWELO TSHIAWELO GAUTENG",6140,PEP SOWETO
"6146 PEP CAPE TOWN STRAND STREET SHOP NO 1 ST GEORGES MALL, 34 STRAND STREET CAPE TOWN CAPE TOWN WESTERN CAPE",6146,PEP CAPE
"6156 PEP EAST LONDON TERMINUS STR SHOP, 32 OXFORD STREET EAST LONDON EAST LONDON EASTERN CAPE",6156,PEP EAST
"6157 PEP ISIPINGO KWA FAROUK CENTRE SHOP 16 KWA FAROUK CENTRE, 10 PARDY ROAD ISIPINGO ISIPINGO KWAZULU-NATAL",6157,PEP ISIPINGO
"6158 PEP RUSTENBURG SHOPRITE CENTRE SHOP 1B 5&6 SHOPRITE CENTRE , CORNER MANDELA STREET INSEKI STREET RUSTENBURG RUSTENBURG NORTH WEST",6158,PEP RUSTENBURG
"6159 PEP PTA SUNNY PARK SHOP L1-25 SUNNY PARK SHOPPING CENTRE, CORNER JEEP STREET ESSELEN STREET SUNNYSIDE PRETORIA GAUTENG",6159,PEP PTA
"6160 PEP BLUE DOWNS CAVALIER CENTRE SHOP 18 CAVALIER RETAIL CENTRE, CNR HINDLE ROAD & EERSTE RIVER WAY BLUE DOWNS EERSTE RIVER WESTERN CAPE",6160,PEP BLUE
"6161 PEP PAARL MALL NEWVLEI STR SHOP 12 PAARL MALL, C/O NEWVLEI STREET JONES STREET PAARL PAARL WESTERN CAPE",6161,PEP PAARL
"6162 PEP CPT ATHLONE VANGATE MALL SHOP 12 VANGATE MALL, VANGUARD DRIVE ATHLONE ATHLONE WESTERN CAPE",6162,PEP CPT
"6163 PEP WITBANK SAFEWAYS SHOP 31 SAFEWAYS CRESCENT CENTRE, PRESIDENT STREET WITBANK WITBANK MPUMALANGA",6163,PEP WITBANK
"6164 PEP SHELLEY BEACH SHOP 49/50, SOUTHCOAST MALL, IZOTHSHA ROAD SHELLY BEACH SHELLY BEACH KWAZULU-NATAL",6164,PEP SHELLEY
"6165 PEP BRAKPAN CARNIVAL CITY SHOP 15 MALL @ CARNIVAL , CORNER AIRPORT ROAD HEIDELBERG ROAD DALPARK EXT 5 DALPARK GAUTENG",6165,PEP BRAKPAN
"6169 PEP STRETFORD PALM SPRINGS SHOP 30 PALM SPRINGS MALL, C/O FALCON STREET R551 STRETFORD VEREENIGING GAUTENG",6169,PEP STRETFORD
"6170 PEP KHAYELITSHA SHOPPING CTR SHOP 47 KHAYELITSHA SHOPPING CENTRE, CORNER STEVE BIKO ROAD WALTER SISULU ROAD KHAYELITSHA KHAYELITSHA WESTERN CAPE",6170,PEP KHAYELITSHA
"6171 PEP BFN MANGUANG ROCKLANDS SHOP 1 ROCKLANDS COMPLEX, C/O MOSHOESHOE STREET MOTLOHI STREET ROCKLANDS BLOEMFONTEIN FREE STATE",6171,PEP BFN
"6179 PEP DRIE RIVIERE SHOP N2 & N3 RIVER SQUARE, NILE DRIVE THREE RIVERS THREE RIVERS GAUTENG",6179,PEP DRIE
"6180 PEP MABOPANE MORULA VIEW SHOP 7 - 9 MORULA VIEW COMPLEX , LUCAS MANGOPE HIGHWAY MABOPANE MABOPANE GAUTENG",6180,PEP MABOPANE
"6184 PEP HAMMANSKRAAL RHINO CASH SHOP 7 RHINO CASH & CARRY, CORNER RENS STREET DOUGLAS STREET HAMMANSKRAAL HAMMANSKRAAL GAUTENG",6184,PEP HAMMANSKRAAL
"6187 PEP MOSSELBAY LANGEBERG MALL SHOP 17 LANGEBERG MALL, LOUIS FOURIE ROAD MOSSEL BAY MOSSEL BAY WESTERN CAPE",6187,PEP MOSSELBAY
"6189 PEP UMLAZI MEGA CITY SHOP M07A UMLAZI MEGA CITY, 50 MANGOSUTHU HIGHWAY UMLAZI UMLAZI KWAZULU-NATAL",6189,PEP UMLAZI
"6190 PEP LENASIA TRADE ROUTE MALL SHOP L31 TRADE ROUTE MALL , CORNER NIRVANA ROAD KLIPSPRUIT VALLEY ROAD LENASIA LENASIA GAUTENG",6190,PEP LENASIA
"6191 PEP VANDERBIJLPARK VALL MALL SHOP 85 VAAL MALL , ROSSINI BOULEVARD VANDERBIJLPARK VANDERBIJLPARK GAUTENG",6191,PEP VANDERBIJLPARK
"6192 PEP DIAMOND PAVILLION SHOP 2 DIAMOND PAVILLION, CORNER OLIVER ROAD MACDOUGAL ROAD MONUMENT HEIGHTS KIMBERLEY NORTHERN CAPE",6192,PEP DIAMOND
"6202 PEP SCOTTBURGH MALL SHOP 28 SCOTTBURGH MALL, MAIN ROAD SCOTTBURGH SCOTTBURGH KWAZULU-NATAL",6202,PEP SCOTTBURGH
"6203 PEP MTHATHA SPRIGG STREET TRANSKEI BAZAAR, 9 SPRIGG STREET MTHATHA MTHATHA EASTERN CAPE",6203,PEP MTHATHA
"6204 PEP CPT N1 CITY SHOP 113 N1 CITY MALL, LOUWTJIE ROTHMAN STREET GOODWOOD GOODWOOD WESTERN CAPE",6204,PEP CPT
"6209 PEP DR PIXLEY KASEME COLLONADE COLLONADE BUILDING, 330 DR PIXLEY KASEME DURBAN DURBAN KWAZULU-NATAL",6209,PEP DR
"6214 PEP VOSLOORUS NALEDI MALL SHOP 5 NALEDI MALL , M C BOTHA DRIVE VOSLOORUS VOSLOORUS GAUTENG",6214,PEP VOSLOORUS
"6215 PEP PE KWAZAKHELE DAKU SQUARE SHOP 2 DAKU SQUARE, C/O MBILINI ROAD DIBANSIA ROAD KWAZAKHELE PORT ELIZABETH EASTERN CAPE",6215,PEP PE
"6216 PEP PHOENIX PLAZA SHOP 19 PHOENIX PLAZA, PHOENIX HIGHWAY PHOENIX PHOENIX KWAZULU-NATAL",6216,PEP PHOENIX
"6218 PEP SOWETO JABULANI MALL SHOP 14 JABULANI MALL , 14 BOLANI ROAD JABULANI KWAXUMA GAUTENG",6218,PEP SOWETO
"6219 PEP KATLEHONG SONTONGA MALL SHOP 17 SONTONGA MALL , 55 SETAL STREET KATLEHONG KATLEHONG GAUTENG",6219,PEP KATLEHONG
"6220 PEP ATTERIDGEVILLE ATTLYN SHOP B6 ATTLYN SHOPPING CENTRE, PHUDUFUFU STREET KHOZA STREET ATTERIDGEVILLE ATTERIDGEVILLE GAUTENG",6220,PEP ATTERIDGEVILLE
"6223 PEP VEREENIGING SEBOKENG SHOP 11 EVATON PLAZA , GOLDEN HIGHWAY SEBOKENG SEBOKENG GAUTENG",6223,PEP VEREENIGING
"6227 PEP PAARL MIDWAY MBEKWENI SHOP 7 MIDWAY SHOPPING CENTRE, CORNER WAMKILEKELE JAN VAN RIEBEEK DRIVE PAARL PAARL WESTERN CAPE",6227,PEP PAARL
"6230 PEP CHATSWORTH CENTRE (L4) SHOP 115-119 CHATSWORTH CENTRE, C/O JOYHURST STREET MAIN STREET CHATSWORTH DURBAN KWAZULU-NATAL",6230,PEP CHATSWORTH
"6235 PEP KABOKWENI PLAZA SHOP 10 KABOKWENI PLAZA, MAIN ROAD KABOKWENI KABOKWENI MPUMALANGA",6235,PEP KABOKWENI
"4323 PEPCELL FESTIVAL MALL SHOP 88 FESTIVAL MALL, C/O KELVIN STREET H LEWIS STREET KEMPTON PARK JOHANNESBURG GAUTENG",4323,PEPCELL FESTIVAL
"6244 PEP MTHATHA PLAZA SHOP 3 MTHATHA PLAZA, 35 NELSON MANDELA DRIVE MTHATHA MTHATHA EASTERN CAPE",6244,PEP MTHATHA
"6245 PEP WITBANK HIGHVELD MALL SHOP 62 HIGHVELD MALL , PRESIDENT STREET MANDELA DRIVE WITBANK WITBANK MPUMALANGA",6245,PEP WITBANK
"6247 PEP THOHOYANDOU MVUSULUDZO SHOP 2 MVUSULUDZO MALL, C/O POST OFFICE STREET MPHEPHU STREET THOHOYANDOU THOHOYANDOU LIMPOPO",6247,PEP THOHOYANDOU
"6248 PEP MOTHERWELL UMNULU SHOP 7-8 MOTHERWELL CONVENIENCE CENTRE, UMNULU STREET MOTHERWELL MOTHERWELL EASTERN CAPE",6248,PEP MOTHERWELL
"6252 PEP KEMPTON PARK SQUARE SHOP 35 - 37 KEMPTON SQUARE , CENTRAL AVENUE KEMPTON PARK KEMPTON PARK GAUTENG",6252,PEP KEMPTON
"6266 PEP TZANEEN TZANENG MALL SHOP 26A TZANENG MALL, 24-26 DANIE JOUBERT STREET TZANEEN TZANEEN LIMPOPO",6266,PEP TZANEEN
"6274 PEP MAMELODI MAHUBE MAXCITY SHOP 7A MAHUBE MAXCITY, K 54 TSAMAYA ROAD MAMELODI MAMELODI GAUTENG",6274,PEP MAMELODI
"6277 PEP BELHAR AIRPORT CENTRE SHOP 4-5 AIRPORT SHOPING CENTRE, STELLENBOSCH ARTERIAL ROAD BELHAR CAPE TOWN WESTERN CAPE",6277,PEP BELHAR
"6281 PEP SOWETO MAPONYA MALL SHOP 32 MAPONYA MALL , OLD POTCHEFSTROOM ROAD KLIPSPRUIT SOWETO GAUTENG",6281,PEP SOWETO
"6289 PEP CPT MFULENI SHOPRITE SHOP 5 SHOPRITE CENTRE, C/O O NQUBELANI STREET MAIN STREET MFULENI CAPE TOWN WESTERN CAPE",6289,PEP CPT
"6290 PEP POTCH MOOIRIVIER MALL SHOP 34 MOOIRIVIER MALL, NELSON MANDELA STREET POTCHEFSTROOM POTCHEFSTROOM NORTH WEST",6290,PEP POTCH
"6294 PEP ZEVENWACHT MALL ZEVENWACHT MALL, C/O VAN RIEBEECK ROAD POLKADRAAI ROAD ZEVENWACHT VILLAGE KUILS RIVER WESTERN CAPE",6294,PEP ZEVENWACHT
"6296 PEP MDANTSANE CITY SHOP 32 MDANTSANE CITYSHOPPING CENTRE, CORNER BILLIE HIGHWAY QUMZA HIGHWAY MDANTSANE MDANTSANE EASTERN CAPE",6296,PEP MDANTSANE
"6299 PEP MALUTI CRESCENT SHOP 3C MALUTI CRESCENT, C/O MOTEBANG ROAD & NKAHLOLENG ROAD PHUTHADITJHABA PHUTHADITJHABA FREE STATE",6299,PEP MALUTI
"6323 PEP DURBAN QUALBERT CENTRE SHOP 10-12 QUALBERT CENTER, C/O BERTHA MKHIZE STREET (VICTORA) INGCUCE ROAD (ALBERT) DURBAN DURBAN KWAZULU-NATAL",6323,PEP DURBAN
"6326 PEP RICHARDS BAYBOARDWALK SHOP L11&L14 BOARDWALK AT INKWAZI, CALYPSO COVE STREET RICHARDS BAY RICHARDS BAY KWAZULU-NATAL",6326,PEP RICHARDS
"6333 PEP TEMBISA PHUMULANI SHOP 48 PHUMULANI MALL , OLIFANTSFONTEIN ROAD OLIFANTSFONTEIN OLIFANTSFONTEIN GAUTENG",6333,PEP TEMBISA
"6334 PEP SPRINGS TSAKANE PLAZA SHOP 30 TSAKANE PLAZA, CORNER MODJADJI STREET MANDELA DRIVE SPRINGS SPRINGS GAUTENG",6334,PEP SPRINGS
"6336 PEP POLOKWANE CHECKERS CENTRE SHOP 5 CHECKERS CENTRE, 60 HANS VAN RENSBURG STREET POLOKWANE POLOKWANE LIMPOPO",6336,PEP POLOKWANE
"6337 PEP PTA BLOED STREET SHOP 24 BLOED STREET MALL , BLOED STREET PRETORIA PRETORIA GAUTENG",6337,PEP PTA
"6338 PEP PTA KOLONNADE RETAIL SHOP 26 KOLONADE RETAL PARK , ZAMBEZI DRIVE MONTANA PRETORIA GAUTENG",6338,PEP PTA
"6342 PEP KATHU VILLAGE WALK SHOP 6 KATHU VILLAGE WALK, HENDRIK VAN ECK ROAD KATHU KATHU NORTHERN CAPE",6342,PEP KATHU
"6343 PEP PE KORSTEN SHOPRITE SHOP 9 SHOPRITE CENTRE, 198 STANFORD ROAD THOROGOOD STREET KORSTEN PORT ELIZABETH EASTERN CAPE",6343,PEP PE
"6345 PEP DR PIXLEY KASEME STREET SHOP 359, 389 DR PIXLEY KASEME STREET DURBAN DURBAN KWAZULU-NATAL",6345,PEP DR
"6357 PEP NEWCASTLE ALLEN SCOTT STR SHOP 2 , CORNER ALLEN STREET SCOTT STREET NEWCASTLE NEWCASTLE KWAZULU-NATAL",6357,PEP NEWCASTLE
"6367 PEP HAMMANSKRAAL RENBRO SPAR SHOP A21 - A22 RENBRO SPAR , GREAT NORTH ROAD HAMMANSKRAAL HAMMANSKRAAL GAUTENG",6367,PEP HAMMANSKRAAL
"6371 PEP PTA LOTUS GARDENS SHOP 10 CHECKERS CENTRE LOTUS GARDENS, C/O RUTH FIRST ROAD JOE MODISE ROAD LOTUS GARDENS PRETORIA GAUTENG",6371,PEP PTA
"6372 PEP NELSPRUIT SAMORA MACHEL SHOP 1, CNR SAMORA MACHEL DRIVE HENSHALL STREET NELSPRUIT NELSPRUIT MPUMALANGA",6372,PEP NELSPRUIT
"6373 PEP VANDERBIJLPARK VALLGATE SHOP 5 VAALGATE SHOPPING CENTRE, ATTIE FOURIE STREET VANDERBIJLPARK VANDERBIJLPARK GAUTENG",6373,PEP VANDERBIJLPARK
"6375 PEP CPT GUGULETHU SQUARE SHOP 31 GUGULETHU SQUARE, C/O NY 25 STEVE BIKO STREET GUGULETU CAPE TOWN WESTERN CAPE",6375,PEP CPT
"6376 PEP SHOSANGUVE BATHO SHOP 10A BATHO PLAZA, MAROKO DRIVE SOSHANGUVE SOSHANGUVE GAUTENG",6376,PEP SHOSANGUVE
"6377 PEP SHOSANGUVE THORNTREE SHOP 17 THORNTREE PLAZA , CORNER HEBRON ROAD UMPHAFA STREET SOSHANGUVE SOSHANGUVE GAUTENG",6377,PEP SHOSANGUVE
"6378 PEP MUSINA GREAT NORTH PLAZA SHOP 34 GREAT NORTH PLAZA, NATIONAL ROAD (N1) MUSINA MUSINA LIMPOPO",6378,PEP MUSINA
"6381 PEP KWAMASHU BRIDGE CITY SHOP L54 BRIDGE CITY MALL, C/O BHEJANE ROAD NTUZUMA ACCESS ROAD KWAMASHU KWAMASHU KWAZULU-NATAL",6381,PEP KWAMASHU
"6383 PEP AMANZIMTOTI GALLERIA MALL SHOP G49 THE GALLERIA MALL, C/O OPPENHEIMER MOSSKOLNIK STREET AMANZIMTOTI AMANZIMTOTI KWAZULU-NATAL",6383,PEP AMANZIMTOTI
"6384 PEP PTA BOUGANVILLE SC SHOP 10 BOUGANVILLE SHOPPING CENTRE , 650 REDELINGHUYS STREET DASPOORT PRETORIA GAUTENG",6384,PEP PTA
"6385 PEP POLOKWANE CITY CENTRE SHOP 5 CITY CENTRE, CORNER BOK STREET RISSIK STREET POLOKWANE POLOKWANE LIMPOPO",6385,PEP POLOKWANE
"6387 PEP PMB RAISETHORPE MALL SHOP 4 RAISETHORPE MALL, DR CHOTA MOTALA ROAD RAISETHORPE PIETERMARITZBURG KWAZULU-NATAL",6387,PEP PMB
"6390 PEP KOLONNADE SHOP LG11/12 KOLONNADE SHOPPING MALL, ZAMBEZI DRIVE MONTANA PRETORIA GAUTENG",6390,PEP KOLONNADE
"6391 PEP EAST LONDON OXFORD STR SHOP 1 PERM BUILDING, C/O OXFORD STREET & TERMINUS STREET EAST LONDON EAST LONDON EASTERN CAPE",6391,PEP EAST
"6392 PEP KLERKSDORP CITY MALL SHOP 43 & 44 CITY MALL, CORNER OLIVER TAMBO STREET NESER STREET KLERKSDORP KLERKSDORP NORTH WEST",6392,PEP KLERKSDORP
"6396 PEP PTA SANCARDIA CENTRE SHOP 20 - 22 SANCARDIA CENTRE , C/O BEATRIX STREET & CHURCH STREET ARCADIA PRETORIA GAUTENG",6396,PEP PTA
"6399 PEP STB KAYAMANDI MALL SHOP 11 KAYAMANDI SHOPPING CENTRE, GEORGE BLAKE STREET STELLENBOSCH STELLENBOSCH WESTERN CAPE",6399,PEP STB
"6408 PEP MARAPONG SHOP 7 MARAPONG SPAR, RELEBONJILE ROAD MARAPONG LEPHALALE LIMPOPO",6408,PEP MARAPONG
"6410 PEP LENASIA SQUARE SHOP NO B011 LENASIA SQUARE, 11 STATION ROAD LENASIA LENASIA GAUTENG",6410,PEP LENASIA
"6412 PEP KRUGERSDORP PRESIDENT SHOP 31 PRESIDENT BUILDING, CORNER PRETORIA STREET MORKEL STREET KRUGERSDORP KRUGERSDORP GAUTENG",6412,PEP KRUGERSDORP
"6413 PEP LOWVELD MALL (SHOPRITE) SHOP 304 LOWVELD MALL, HOBBY AVE HAZYVIEW HAZYVIEW MPUMALANGA",6413,PEP LOWVELD
"6415 PEP LADYSMITH LYELL STEET SHOP 105, C/O LYELL STREET QUEEN STREET LADYSMITH LADYSMITH KWAZULU-NATAL",6415,PEP LADYSMITH
"6416 PEP KIMBERLEY NORTH CAPE MALL SHOP 60 NORTH CAPE MALL, MEMORIAL STREET MONUMENT HEIGHTS KIMBERLEY NORTHERN CAPE",6416,PEP KIMBERLEY
"6417 PEP WELKOM GOLDFIELDS SHOP 94 GOLDFIELDS MALL, CORNER BUITEN STREET STATE WAY WELKOM WELKOM FREE STATE",6417,PEP WELKOM
"6418 PEP BRITS MALL SHOP 29 BRITS MALL, CNR HENDRIK VERWOERD ROAD MAPLE RIDGE ROAD BRITS BRITS NORTH WEST",6418,PEP BRITS
"6419 PEP RUSTENBURG IMPALA CENTRE SHOP 10 & 11 IMPALA CENTRE, BETHLEHEM DRIVE RUSTENBURG RUSTENBURG NORTH WEST",6419,PEP RUSTENBURG
"6420 PEP ESIKHAWINI MALL SHOP 7 ESIKHAWINI MALL, MTHOMBOTHI STREET ESIKHAWINI ESIKHAWINI KWAZULU-NATAL",6420,PEP ESIKHAWINI
"6421 PEP TEMBISA BIRCH ACRES MALL SHOP 47 BIRCH ACRES MALL, ANDREW MAPHETO STREET TEMBISA TEMBISA GAUTENG",6421,PEP TEMBISA
"6423 PEP STANGER KING SHAKA STREET SHOP, 116 KING SHAKA STREET STANGER STANGER KWAZULU-NATAL",6423,PEP STANGER
"6430 PEP POLOKWANE MALL OF NORTH SHOP L52, MALL OF THE NORTH, CNR R81 & N1 NATIONAL ROAD POLOKWANE POLOKWANE LIMPOPO",6430,PEP POLOKWANE
"6432 PEP HAMMANSKRAAL JUBILEE MALL SHOP 35 JUBILEE MALL, HARRY GWALA ROAD HAMMANSKRAAL HAMMANSKRAAL GAUTENG",6432,PEP HAMMANSKRAAL
"6439 PEP BURGERSFORT PLATINUM PLACE SHOP 1-3 PLATINUM PLACE, C/O KRUIS STREET DIRK WINTERBACH STREET BURGERSFORT BURGERSFORT LIMPOPO",6439,PEP BURGERSFORT
"6443 PEP WHITERIVER SQUARE SHOP 1 WHITE RIVER SQUARE, CNR CHIEF MGIYENI DRIVE & WILLIAM LYNN STREET WHITE RIVER WHITE RIVER MPUMALANGA",6443,PEP WHITERIVER
"6445 PEP LOUIS TRICHARDT KRUGER STR SHOP 38 SHOPRITE CENTRE, 105 KRUGER STREET LOUIS TRICHARDT LOUIS TRICHARDT LIMPOPO",6445,PEP LOUIS
"6448 PEP DURBAN QUEEN STREET SHOP 1, 100 QUEEN STREET DURBAN DURBAN KWAZULU-NATAL",6448,PEP DURBAN
"6455 PEP UPINGTON PNP CENTRE SHOP 12 KALAHARI PICK N PAY CENTRE, CORNER RIVIER LE ROUX STREET UPINGTON UPINGTON NORTHERN CAPE",6455,PEP UPINGTON
"6457 PEP PMB GREATER EDENDALE MALL GREATER EDENDALE MALL, C/O SELBY MSIMANG ROAD MOUNT PARTRIDGE ROAD EDENDALE PIETERMARITZBURG KWAZULU-NATAL",6457,PEP PMB
"6458 PEP PE NEW BRIGHTON KENAKO SHOP 36 KENAKO MALL, C/O UITENHAGE ROAD SPONDO STREET NEW BRIGHTON PORT ELIZABETH EASTERN CAPE",6458,PEP PE
"6460 PEP ATTERIDGE STADIUM SHOP 6 ATTERIDGE STADIUM CENTRE, HLAHLA STREET ATTERIDGEVILLE ATTERIDGEVILLE GAUTENG",6460,PEP ATTERIDGE
"6462 PEP JHB DAVEYTON HEALD STREET SHOP 15 16A SHOPRITE CENTRE, HEALD STREET DAVEYTON BENONI GAUTENG",6462,PEP JHB
"6463 PEP PINETOWN SIMUNYE SHOP 3 SIMUNYE CENTRE, 6 OLD MAIN ROAD PINETOWN PINETOWN KWAZULU-NATAL",6463,PEP PINETOWN
"6464 PEP KAGISO MALL SHOP 8 KAGISO MALL, C/O RANDFONTEIN ROAD KAGISO DRIVE KAGISO KRUGERSDORP GAUTENG",6464,PEP KAGISO
"6465 PEP CPT BLUE ROUTE MALL SHOP G68 BLUE ROUTE MALL, C/O TOKAI ROAD VANS ROAD TOKAI CAPE TOWN WESTERN CAPE",6465,PEP CPT
"6466 PEP MIDDELBURG MALL (MP) SHOP 88 MIDDELBURG MALL, C/O SAMORA MACHELL STREET DR. MANDELA DRIVE AERORAND WEST MIDDELBURG MPUMALANGA",6466,PEP MIDDELBURG
"6467 PEP NEWCASTLE MALL SHOP 56 NEWCASTLE MALL, CORNER OAK LADYSMITH ROAD NEWCASTLE NEWCASTLE KWAZULU-NATAL",6467,PEP NEWCASTLE
"6468 PEP NEWCASTLE WOOLWORTHS CTR SHOP G02 WOOLWORTHS CENTRE, 2 SCOTT STREET NEWCASTLE NEWCASTLE KWAZULU-NATAL",6468,PEP NEWCASTLE
"6471 PEP EMPANGENI OK CENTRE SHOP E12, OK EMPANGENI SHOPPING CENTRE, CNR COMMERCIAL & BIYELA STREET EMPANGENI EMPANGENI KWAZULU-NATAL",6471,PEP EMPANGENI
"6474 PEP SEBOKENG THABONG CENTRE SHOP 14B THABONG SHOPPING CENTRE, MOSHOESHOE STREET SEBOKENG SEBOKENG GAUTENG",6474,PEP SEBOKENG
"6476 PEP PMARITZBURG SELGRO CENTRE SELGRO CENTRE, C/O CHURCH STREET BOSHOFF STREET PIETERMARITZBURG PIETERMARITZBURG KWAZULU-NATAL",6476,PEP PMARITZBURG
"6477 PEP GEORGE GARDEN ROUTE MALL SHOP 33 GARDEN ROUTE MALL, C/O N2 HIGHWAY KNYSNA ROAD GEORGE GEORGE WESTERN CAPE",6477,PEP GEORGE
"6480 PEP SOSHANGUVE PnP CENTRE SHOP 11 PICK N PAY CENTRE, BUITEKANT STREET SOSHANGUVE SOSHANGUVE GAUTENG",6480,PEP SOSHANGUVE
"6481 PEP SOWETO PROTEA GLEN SHOP 14 PROTEA GLEN SHOPPING CENTRE, C/O R558 PROTEA BOULEVARD PROTEA GLEN PROTEA GLEN GAUTENG",6481,PEP SOWETO
"6488 PEP BURGERSFORT MALL SHOP 18 BURGERSFORT MALL, C/O DIRK WINTERBACH STREET MPUMULA STREET BURGERSFORT BURGERSFORT LIMPOPO",6488,PEP BURGERSFORT
"6489 PEP BUTTERWORTH FINGOLAND MALL SHOP 10 FINGOLAND MALL, C/O ACADEMY STREET UMTATA ROAD (N2) BUTTERWORTH BUTTERWORTH EASTERN CAPE",6489,PEP BUTTERWORTH
"6490 PEP SIYABUSWA MALL SHOP 9 SIYABUSWA MALL, BONGIMFUNDO STREET SIYABUSWA SIYABUSWA SIYABUSWA LIMPOPO",6490,PEP SIYABUSWA
"6492 PEP PTA VERMEULEN STREET SHOP 4 ISIVUNO HOUSE, C/O VERMEULEN STREET VAN DER WALT STREET PRETORIA PRETORIA GAUTENG",6492,PEP PTA
"6496 PEP BAPONG KEYA RONA CENTRE SHOP 24 KEYA RONA SHOPPING CENTRE, R556 BAPONG BRITS NORTH WEST",6496,PEP BAPONG
"6497 PEP QUEENSTOWN NONESI MALL SHOP 54 NONESI MALL, KOMANI STREET QUEENSTOWN QUEENSTOWN EASTERN CAPE",6497,PEP QUEENSTOWN
"6499 PEP ULUNDI NODWENGU CENTRE SHOP 6N ODWENGU CENTRE, PRINCESS MAGOGO STREET ULUNDI ULUNDI KWAZULU-NATAL",6499,PEP ULUNDI
"6500 PEP ROODEPOORT WESTGATE SHOP S0166 WESTGATE MALL, ONTDEKKERS ROAD ROODEPOORT ROODEPOORT GAUTENG",6500,PEP ROODEPOORT
"6501 PEP UMZIMKULU DE BRUYN MALL SHOP 7 DE BRUYN MALL, MAIN STREET UMZIMKULU UMZIMKULU KWAZULU-NATAL",6501,PEP UMZIMKULU
"6502 PEP TONGA MALL SHOP 21 TONGA MALL, TONGA STREET TONGA TONGA MPUMALANGA",6502,PEP TONGA
"6505 PEP LEPHALALE MALL SHOP 12 LEPHALALE MALL, C/O APIESDORING AVENUE NELSON MANDELA DRIVE LEPHALALE LEPHALALE LIMPOPO",6505,PEP LEPHALALE
"6507 PEP DBN DR YUSUF DADOO STREET SHOP 201B KARA CENTRE, C/O DR. YUSUF DADOO STREET BOND STREET DURBAN DURBAN KWAZULU-NATAL",6507,PEP DBN
"6509 PEP VRYBURG BOXER CENTRE SHOP 7-11 VRYBURG BOXER CENTRE, 15 CHURCH STREET VRYBURG VRYBURG NORTH WEST",6509,PEP VRYBURG
"6512 PEP JANE FURSE CROSSING SHOP 13 JANE FURSE CROSSING, MAIN ROAD JANE FURSE JANE FURSE LIMPOPO",6512,PEP JANE
"6518 PEP BURGERSFORT TUBATSE SHOP L87 TUBATSE CROSSING, C/O R37 (TO POLOKWANE) R555 (TO STEELPOORT) BURGERSFORT BURGERSFORT LIMPOPO",6518,PEP BURGERSFORT
"6522 PEP DURBAN THE WORKHOP SHOP 71-72, THE WORKHOP CENTRE, 99 SAMORA MACHEL STREET DURBAN DURBAN KWAZULU-NATAL",6522,PEP DURBAN
"6523 PEP HARRISMITH SOUTHEY STREET SHOP, 12 SOUTHEY STREET HARRISMITH HARRISMITH FREE STATE",6523,PEP HARRISMITH
"6526 PEP OLIEVENHOUT PLAZA OLIEVENHOUT PLAZA, C/O OLIFANTSFONTEIN ROAD & R55 OLIEVENHOUTBOSCH EXT 25 CENTURION GAUTENG",6526,PEP OLIEVENHOUT
"6527 PEP NAMAKGALE CROSSING SHOP 7, NAMAKGALE CROSSING, CALVIN NGOBENI DRIVE & ASIBASABI STREET NAMAKGALE NAMAKGALE LIMPOPO",6527,PEP NAMAKGALE
"6529 PEP MTHATHA EAGLE STREET SHOP 2, HAMBERT, EAGLE STREET MTHATHA MTHATHA EASTERN CAPE",6529,PEP MTHATHA
